17,"[-11002671.830985889, 2236530.2016981863]"
18,"[-11006437.498736897, 2237009.8253240567]"
19,"[-11004223.098760622, 2236264.3144217385]"
19,"[-11004223.098760622, 2236264.3144217385]"
19,"[-11004223.098760622, 2236264.3144217385]"
19,"[-11004223.098760622, 2236264.3144217385]"
19,"[-11004223.098760622, 2236264.3144217385]"
19,"[-11004223.098760622, 2236264.3144217385]"
19,"[-11004223.098760622, 2236264.3144217385]"
19,"[-11004223.098760622, 2236264.3144217385]"
19,"[-11004223.098760622, 2236264.3144217385]"
19,"[-11004223.098760622, 2236264.3144217385]"
19,"[-11004223.098760622, 2236264.3144217385]"
19,"[-11004223.098760622, 2236264.3144217385]"
19,"[-11004223.098760622, 2236264.3144217385]"
20,"[-11002658.101561235, 2235986.099770986]"
20,"[-11002658.101561235, 2235986.099770986]"
20,"[-11002658.101561235, 2235986.099770986]"
20,"[-11002658.101561235, 2235986.099770986]"
20,"[-11002658.101561235, 2235986.099770986]"
20,"[-11002658.101561235, 2235986.099770986]"
21,"[-11002893.204611033, 2236022.6239522006]"
21,"[-11002893.204611033, 2236022.6239522006]"
21,"[-11002893.204611033, 2236022.6239522006]"
21,"[-11002893.204611033, 2236022.6239522006]"
22,"[-11002822.42440633, 2235684.952135063]"
22,"[-11002822.42440633, 2235684.952135063]"
22,"[-11002822.42440633, 2235684.952135063]"
22,"[-11002822.42440633, 2235684.952135063]"
22,"[-11002822.42440633, 2235684.952135063]"
22,"[-11002822.42440633, 2235684.952135063]"
22,"[-11002822.42440633, 2235684.952135063]"
22,"[-11002822.42440633, 2235684.952135063]"
22,"[-11002822.42440633, 2235684.952135063]"
22,"[-11002822.42440633, 2235684.952135063]"
22,"[-11002822.42440633, 2235684.952135063]"
23,"[-11002749.932609018, 2235839.155749483]"
23,"[-11002749.932609018, 2235839.155749483]"
23,"[-11002749.932609018, 2235839.155749483]"
23,"[-11002749.932609018, 2235839.155749483]"
23,"[-11002749.932609018, 2235839.155749483]"
23,"[-11002749.932609018, 2235839.155749483]"
24,"[-11002724.123768045, 2235908.518762128]"
24,"[-11002724.123768045, 2235908.518762128]"
24,"[-11002724.123768045, 2235908.518762128]"
24,"[-11002724.123768045, 2235908.518762128]"
24,"[-11002724.123768045, 2235908.518762128]"
24,"[-11002724.123768045, 2235908.518762128]"
24,"[-11002724.123768045, 2235908.518762128]"
24,"[-11002724.123768045, 2235908.518762128]"
24,"[-11002724.123768045, 2235908.518762128]"
24,"[-11002724.123768045, 2235908.518762128]"
25,"[-11002926.214701101, 2235894.9173812796]"
25,"[-11002926.214701101, 2235894.9173812796]"
25,"[-11002926.214701101, 2235894.9173812796]"
25,"[-11002926.214701101, 2235894.9173812796]"
25,"[-11002926.214701101, 2235894.9173812796]"
25,"[-11002926.214701101, 2235894.9173812796]"
25,"[-11002926.214701101, 2235894.9173812796]"
25,"[-11002926.214701101, 2235894.9173812796]"
25,"[-11002926.214701101, 2235894.9173812796]"
25,"[-11002926.214701101, 2235894.9173812796]"
25,"[-11002926.214701101, 2235894.9173812796]"
25,"[-11002926.214701101, 2235894.9173812796]"
25,"[-11002926.214701101, 2235894.9173812796]"
25,"[-11002926.214701101, 2235894.9173812796]"
25,"[-11002926.214701101, 2235894.9173812796]"
25,"[-11002926.214701101, 2235894.9173812796]"
25,"[-11002926.214701101, 2235894.9173812796]"
26,"[-11003027.3095721, 2235694.5948891556]"
26,"[-11003027.3095721, 2235694.5948891556]"
26,"[-11003027.3095721, 2235694.5948891556]"
26,"[-11003027.3095721, 2235694.5948891556]"
26,"[-11003027.3095721, 2235694.5948891556]"
26,"[-11003027.3095721, 2235694.5948891556]"
26,"[-11003027.3095721, 2235694.5948891556]"
27,"[-11003145.598796455, 2235763.338256488]"
27,"[-11003145.598796455, 2235763.338256488]"
27,"[-11003145.598796455, 2235763.338256488]"
27,"[-11003145.598796455, 2235763.338256488]"
28,"[-11003190.261993216, 2235750.73655699]"
28,"[-11003190.261993216, 2235750.73655699]"
28,"[-11003190.261993216, 2235750.73655699]"
28,"[-11003190.261993216, 2235750.73655699]"
28,"[-11003190.261993216, 2235750.73655699]"
28,"[-11003190.261993216, 2235750.73655699]"
29,"[-11003126.685181305, 2235933.7349452083]"
29,"[-11003126.685181305, 2235933.7349452083]"
29,"[-11003126.685181305, 2235933.7349452083]"
29,"[-11003126.685181305, 2235933.7349452083]"
29,"[-11003126.685181305, 2235933.7349452083]"
29,"[-11003126.685181305, 2235933.7349452083]"
30,"[-11002768.165040027, 2235579.3964295825]"
30,"[-11002768.165040027, 2235579.3964295825]"
30,"[-11002768.165040027, 2235579.3964295825]"
30,"[-11002768.165040027, 2235579.3964295825]"
30,"[-11002768.165040027, 2235579.3964295825]"
30,"[-11002768.165040027, 2235579.3964295825]"
31,"[-11002802.81005984, 2235583.7496614177]"
31,"[-11002802.81005984, 2235583.7496614177]"
32,"[-11002797.575104617, 2235617.0472729597]"
33,"[-11002715.84346362, 2235715.931429753]"
34,"[-11002673.736266106, 2235850.6547341556]"
34,"[-11002673.736266106, 2235850.6547341556]"
34,"[-11002673.736266106, 2235850.6547341556]"
34,"[-11002673.736266106, 2235850.6547341556]"
34,"[-11002673.736266106, 2235850.6547341556]"
35,"[-11002711.494716354, 2235865.085876475]"
36,"[-11002707.40820656, 2235803.603639804]"
36,"[-11002707.40820656, 2235803.603639804]"
36,"[-11002707.40820656, 2235803.603639804]"
36,"[-11002707.40820656, 2235803.603639804]"
36,"[-11002707.40820656, 2235803.603639804]"
36,"[-11002707.40820656, 2235803.603639804]"
37,"[-11002756.933232673, 2235948.149928066]"
38,"[-11002852.858125959, 2235776.1936327913]"
39,"[-11002719.150615662, 2235986.4749753145]"
39,"[-11002719.150615662, 2235986.4749753145]"
39,"[-11002719.150615662, 2235986.4749753145]"
39,"[-11002719.150615662, 2235986.4749753145]"
39,"[-11002719.150615662, 2235986.4749753145]"
39,"[-11002719.150615662, 2235986.4749753145]"
39,"[-11002719.150615662, 2235986.4749753145]"
39,"[-11002719.150615662, 2235986.4749753145]"
39,"[-11002719.150615662, 2235986.4749753145]"
39,"[-11002719.150615662, 2235986.4749753145]"
39,"[-11002719.150615662, 2235986.4749753145]"
39,"[-11002719.150615662, 2235986.4749753145]"
39,"[-11002719.150615662, 2235986.4749753145]"
40,"[-11002863.737258626, 2235873.561610684]"
40,"[-11002863.737258626, 2235873.561610684]"
40,"[-11002863.737258626, 2235873.561610684]"
41,"[-11002873.164608952, 2235831.1795764035]"
41,"[-11002873.164608952, 2235831.1795764035]"
41,"[-11002873.164608952, 2235831.1795764035]"
42,"[-11002897.395156514, 2235835.104287153]"
43,"[-11002895.049846316, 2235962.431521957]"
43,"[-11002895.049846316, 2235962.431521957]"
43,"[-11002895.049846316, 2235962.431521957]"
43,"[-11002895.049846316, 2235962.431521957]"
43,"[-11002895.049846316, 2235962.431521957]"
43,"[-11002895.049846316, 2235962.431521957]"
43,"[-11002895.049846316, 2235962.431521957]"
43,"[-11002895.049846316, 2235962.431521957]"
43,"[-11002895.049846316, 2235962.431521957]"
44,"[-11002955.170272268, 2236037.251608916]"
44,"[-11002955.170272268, 2236037.251608916]"
44,"[-11002955.170272268, 2236037.251608916]"
44,"[-11002955.170272268, 2236037.251608916]"
45,"[-11003056.88413563, 2235926.922222223]"
45,"[-11003056.88413563, 2235926.922222223]"
45,"[-11003056.88413563, 2235926.922222223]"
45,"[-11003056.88413563, 2235926.922222223]"
45,"[-11003056.88413563, 2235926.922222223]"
45,"[-11003056.88413563, 2235926.922222223]"
45,"[-11003056.88413563, 2235926.922222223]"
46,"[-11002916.200496512, 2235842.3793960656]"
47,"[-11002993.907648506, 2235805.962317048]"
47,"[-11002993.907648506, 2235805.962317048]"
47,"[-11002993.907648506, 2235805.962317048]"
47,"[-11002993.907648506, 2235805.962317048]"
47,"[-11002993.907648506, 2235805.962317048]"
48,"[-11002938.035621643, 2235973.937389518]"
48,"[-11002938.035621643, 2235973.937389518]"
49,"[-11002882.594592435, 2235661.5498769414]"
49,"[-11002882.594592435, 2235661.5498769414]"
49,"[-11002882.594592435, 2235661.5498769414]"
49,"[-11002882.594592435, 2235661.5498769414]"
49,"[-11002882.594592435, 2235661.5498769414]"
50,"[-11002977.968779033, 2235703.1493590903]"
50,"[-11002977.968779033, 2235703.1493590903]"
50,"[-11002977.968779033, 2235703.1493590903]"
50,"[-11002977.968779033, 2235703.1493590903]"
50,"[-11002977.968779033, 2235703.1493590903]"
50,"[-11002977.968779033, 2235703.1493590903]"
50,"[-11002977.968779033, 2235703.1493590903]"
50,"[-11002977.968779033, 2235703.1493590903]"
50,"[-11002977.968779033, 2235703.1493590903]"
50,"[-11002977.968779033, 2235703.1493590903]"
50,"[-11002977.968779033, 2235703.1493590903]"
51,"[-11003011.867605167, 2235734.9346241876]"
51,"[-11003011.867605167, 2235734.9346241876]"
52,"[-11003072.611215761, 2235697.9873955157]"
52,"[-11003072.611215761, 2235697.9873955157]"
53,"[-11003094.45484686, 2235708.4681281745]"
53,"[-11003094.45484686, 2235708.4681281745]"
54,"[-11003107.85347972, 2235761.546184308]"
54,"[-11003107.85347972, 2235761.546184308]"
54,"[-11003107.85347972, 2235761.546184308]"
55,"[-11003196.439905634, 2235718.3281657733]"
56,"[-11003154.667593548, 2235845.800878061]"
56,"[-11003154.667593548, 2235845.800878061]"
56,"[-11003154.667593548, 2235845.800878061]"
56,"[-11003154.667593548, 2235845.800878061]"
57,"[-11002793.306576783, 2235863.0672229594]"
57,"[-11002793.306576783, 2235863.0672229594]"
57,"[-11002793.306576783, 2235863.0672229594]"
57,"[-11002793.306576783, 2235863.0672229594]"
58,"[-11002741.894876864, 2235550.7175025037]"
58,"[-11002741.894876864, 2235550.7175025037]"
59,"[-11004351.649792686, 2237659.7479966106]"
59,"[-11004351.649792686, 2237659.7479966106]"
59,"[-11004351.649792686, 2237659.7479966106]"
59,"[-11004351.649792686, 2237659.7479966106]"
59,"[-11004351.649792686, 2237659.7479966106]"
59,"[-11004351.649792686, 2237659.7479966106]"
59,"[-11004351.649792686, 2237659.7479966106]"
59,"[-11004351.649792686, 2237659.7479966106]"
59,"[-11004351.649792686, 2237659.7479966106]"
59,"[-11004351.649792686, 2237659.7479966106]"
60,"[-11004291.260489358, 2237640.0314542474]"
60,"[-11004291.260489358, 2237640.0314542474]"
60,"[-11004291.260489358, 2237640.0314542474]"
60,"[-11004291.260489358, 2237640.0314542474]"
60,"[-11004291.260489358, 2237640.0314542474]"
60,"[-11004291.260489358, 2237640.0314542474]"
60,"[-11004291.260489358, 2237640.0314542474]"
60,"[-11004291.260489358, 2237640.0314542474]"
60,"[-11004291.260489358, 2237640.0314542474]"
60,"[-11004291.260489358, 2237640.0314542474]"
60,"[-11004291.260489358, 2237640.0314542474]"
61,"[-11004282.921047306, 2237996.296939912]"
61,"[-11004282.921047306, 2237996.296939912]"
61,"[-11004282.921047306, 2237996.296939912]"
61,"[-11004282.921047306, 2237996.296939912]"
61,"[-11004282.921047306, 2237996.296939912]"
61,"[-11004282.921047306, 2237996.296939912]"
61,"[-11004282.921047306, 2237996.296939912]"
61,"[-11004282.921047306, 2237996.296939912]"
62,"[-11004162.900157766, 2237943.1592249433]"
62,"[-11004162.900157766, 2237943.1592249433]"
62,"[-11004162.900157766, 2237943.1592249433]"
62,"[-11004162.900157766, 2237943.1592249433]"
62,"[-11004162.900157766, 2237943.1592249433]"
62,"[-11004162.900157766, 2237943.1592249433]"
62,"[-11004162.900157766, 2237943.1592249433]"
63,"[-11004246.307515105, 2237801.920068849]"
63,"[-11004246.307515105, 2237801.920068849]"
63,"[-11004246.307515105, 2237801.920068849]"
63,"[-11004246.307515105, 2237801.920068849]"
63,"[-11004246.307515105, 2237801.920068849]"
63,"[-11004246.307515105, 2237801.920068849]"
63,"[-11004246.307515105, 2237801.920068849]"
63,"[-11004246.307515105, 2237801.920068849]"
63,"[-11004246.307515105, 2237801.920068849]"
63,"[-11004246.307515105, 2237801.920068849]"
63,"[-11004246.307515105, 2237801.920068849]"
63,"[-11004246.307515105, 2237801.920068849]"
63,"[-11004246.307515105, 2237801.920068849]"
64,"[-11004293.640036678, 2237568.1319757598]"
64,"[-11004293.640036678, 2237568.1319757598]"
64,"[-11004293.640036678, 2237568.1319757598]"
64,"[-11004293.640036678, 2237568.1319757598]"
65,"[-11004233.368217086, 2237985.138252423]"
65,"[-11004233.368217086, 2237985.138252423]"
65,"[-11004233.368217086, 2237985.138252423]"
66,"[-11004512.673816483, 2238054.170356274]"
66,"[-11004512.673816483, 2238054.170356274]"
66,"[-11004512.673816483, 2238054.170356274]"
66,"[-11004512.673816483, 2238054.170356274]"
66,"[-11004512.673816483, 2238054.170356274]"
66,"[-11004512.673816483, 2238054.170356274]"
66,"[-11004512.673816483, 2238054.170356274]"
66,"[-11004512.673816483, 2238054.170356274]"
66,"[-11004512.673816483, 2238054.170356274]"
66,"[-11004512.673816483, 2238054.170356274]"
67,"[-11004576.96667315, 2238078.968899062]"
67,"[-11004576.96667315, 2238078.968899062]"
67,"[-11004576.96667315, 2238078.968899062]"
67,"[-11004576.96667315, 2238078.968899062]"
67,"[-11004576.96667315, 2238078.968899062]"
67,"[-11004576.96667315, 2238078.968899062]"
67,"[-11004576.96667315, 2238078.968899062]"
67,"[-11004576.96667315, 2238078.968899062]"
67,"[-11004576.96667315, 2238078.968899062]"
68,"[-11004390.885680802, 2237751.585042536]"
68,"[-11004390.885680802, 2237751.585042536]"
68,"[-11004390.885680802, 2237751.585042536]"
68,"[-11004390.885680802, 2237751.585042536]"
68,"[-11004390.885680802, 2237751.585042536]"
68,"[-11004390.885680802, 2237751.585042536]"
68,"[-11004390.885680802, 2237751.585042536]"
68,"[-11004390.885680802, 2237751.585042536]"
69,"[-11003833.800436305, 2237848.0161671676]"
69,"[-11003833.800436305, 2237848.0161671676]"
69,"[-11003833.800436305, 2237848.0161671676]"
69,"[-11003833.800436305, 2237848.0161671676]"
69,"[-11003833.800436305, 2237848.0161671676]"
70,"[-11006169.407025049, 2236263.3494275734]"
70,"[-11006169.407025049, 2236263.3494275734]"
70,"[-11006169.407025049, 2236263.3494275734]"
70,"[-11006169.407025049, 2236263.3494275734]"
70,"[-11006169.407025049, 2236263.3494275734]"
70,"[-11006169.407025049, 2236263.3494275734]"
70,"[-11006169.407025049, 2236263.3494275734]"
70,"[-11006169.407025049, 2236263.3494275734]"
70,"[-11006169.407025049, 2236263.3494275734]"
70,"[-11006169.407025049, 2236263.3494275734]"
70,"[-11006169.407025049, 2236263.3494275734]"
70,"[-11006169.407025049, 2236263.3494275734]"
71,"[-11006331.088981118, 2236064.281037617]"
71,"[-11006331.088981118, 2236064.281037617]"
71,"[-11006331.088981118, 2236064.281037617]"
71,"[-11006331.088981118, 2236064.281037617]"
71,"[-11006331.088981118, 2236064.281037617]"
71,"[-11006331.088981118, 2236064.281037617]"
71,"[-11006331.088981118, 2236064.281037617]"
71,"[-11006331.088981118, 2236064.281037617]"
72,"[-11006367.09670463, 2236327.073006144]"
72,"[-11006367.09670463, 2236327.073006144]"
72,"[-11006367.09670463, 2236327.073006144]"
73,"[-11006408.677989712, 2236334.553039326]"
73,"[-11006408.677989712, 2236334.553039326]"
73,"[-11006408.677989712, 2236334.553039326]"
73,"[-11006408.677989712, 2236334.553039326]"
73,"[-11006408.677989712, 2236334.553039326]"
73,"[-11006408.677989712, 2236334.553039326]"
73,"[-11006408.677989712, 2236334.553039326]"
73,"[-11006408.677989712, 2236334.553039326]"
73,"[-11006408.677989712, 2236334.553039326]"
74,"[-11006388.33257877, 2236398.1068819426]"
74,"[-11006388.33257877, 2236398.1068819426]"
74,"[-11006388.33257877, 2236398.1068819426]"
74,"[-11006388.33257877, 2236398.1068819426]"
75,"[-11006327.008172242, 2236439.0425594184]"
75,"[-11006327.008172242, 2236439.0425594184]"
75,"[-11006327.008172242, 2236439.0425594184]"
75,"[-11006327.008172242, 2236439.0425594184]"
75,"[-11006327.008172242, 2236439.0425594184]"
76,"[-11006531.288425105, 2236423.6350313323]"
76,"[-11006531.288425105, 2236423.6350313323]"
76,"[-11006531.288425105, 2236423.6350313323]"
76,"[-11006531.288425105, 2236423.6350313323]"
76,"[-11006531.288425105, 2236423.6350313323]"
76,"[-11006531.288425105, 2236423.6350313323]"
76,"[-11006531.288425105, 2236423.6350313323]"
77,"[-11006556.550768528, 2236349.7690370996]"
77,"[-11006556.550768528, 2236349.7690370996]"
77,"[-11006556.550768528, 2236349.7690370996]"
77,"[-11006556.550768528, 2236349.7690370996]"
78,"[-11006453.149578018, 2236358.096805673]"
78,"[-11006453.149578018, 2236358.096805673]"
78,"[-11006453.149578018, 2236358.096805673]"
78,"[-11006453.149578018, 2236358.096805673]"
78,"[-11006453.149578018, 2236358.096805673]"
79,"[-11006594.055430617, 2236355.2329649893]"
79,"[-11006594.055430617, 2236355.2329649893]"
79,"[-11006594.055430617, 2236355.2329649893]"
79,"[-11006594.055430617, 2236355.2329649893]"
80,"[-11006613.298898797, 2236381.634201938]"
80,"[-11006613.298898797, 2236381.634201938]"
80,"[-11006613.298898797, 2236381.634201938]"
80,"[-11006613.298898797, 2236381.634201938]"
80,"[-11006613.298898797, 2236381.634201938]"
81,"[-11006462.732438281, 2236323.9682511636]"
81,"[-11006462.732438281, 2236323.9682511636]"
81,"[-11006462.732438281, 2236323.9682511636]"
82,"[-11006505.40342709, 2236336.2691365695]"
82,"[-11006505.40342709, 2236336.2691365695]"
82,"[-11006505.40342709, 2236336.2691365695]"
82,"[-11006505.40342709, 2236336.2691365695]"
82,"[-11006505.40342709, 2236336.2691365695]"
83,"[-11006456.965190396, 2236274.2329597557]"
83,"[-11006456.965190396, 2236274.2329597557]"
83,"[-11006456.965190396, 2236274.2329597557]"
83,"[-11006456.965190396, 2236274.2329597557]"
83,"[-11006456.965190396, 2236274.2329597557]"
83,"[-11006456.965190396, 2236274.2329597557]"
83,"[-11006456.965190396, 2236274.2329597557]"
83,"[-11006456.965190396, 2236274.2329597557]"
83,"[-11006456.965190396, 2236274.2329597557]"
83,"[-11006456.965190396, 2236274.2329597557]"
84,"[-11006335.18173669, 2236317.8445157316]"
84,"[-11006335.18173669, 2236317.8445157316]"
84,"[-11006335.18173669, 2236317.8445157316]"
84,"[-11006335.18173669, 2236317.8445157316]"
84,"[-11006335.18173669, 2236317.8445157316]"
85,"[-11006389.031707764, 2236469.1578663765]"
85,"[-11006389.031707764, 2236469.1578663765]"
85,"[-11006389.031707764, 2236469.1578663765]"
85,"[-11006389.031707764, 2236469.1578663765]"
85,"[-11006389.031707764, 2236469.1578663765]"
85,"[-11006389.031707764, 2236469.1578663765]"
85,"[-11006389.031707764, 2236469.1578663765]"
85,"[-11006389.031707764, 2236469.1578663765]"
86,"[-11004850.096478112, 2235902.7135841595]"
86,"[-11004850.096478112, 2235902.7135841595]"
86,"[-11004850.096478112, 2235902.7135841595]"
86,"[-11004850.096478112, 2235902.7135841595]"
86,"[-11004850.096478112, 2235902.7135841595]"
86,"[-11004850.096478112, 2235902.7135841595]"
86,"[-11004850.096478112, 2235902.7135841595]"
86,"[-11004850.096478112, 2235902.7135841595]"
86,"[-11004850.096478112, 2235902.7135841595]"
86,"[-11004850.096478112, 2235902.7135841595]"
86,"[-11004850.096478112, 2235902.7135841595]"
86,"[-11004850.096478112, 2235902.7135841595]"
86,"[-11004850.096478112, 2235902.7135841595]"
87,"[-11004929.128537938, 2235931.814803676]"
87,"[-11004929.128537938, 2235931.814803676]"
87,"[-11004929.128537938, 2235931.814803676]"
87,"[-11004929.128537938, 2235931.814803676]"
87,"[-11004929.128537938, 2235931.814803676]"
87,"[-11004929.128537938, 2235931.814803676]"
87,"[-11004929.128537938, 2235931.814803676]"
87,"[-11004929.128537938, 2235931.814803676]"
87,"[-11004929.128537938, 2235931.814803676]"
87,"[-11004929.128537938, 2235931.814803676]"
88,"[-11005025.460341487, 2235897.7781356294]"
88,"[-11005025.460341487, 2235897.7781356294]"
88,"[-11005025.460341487, 2235897.7781356294]"
88,"[-11005025.460341487, 2235897.7781356294]"
88,"[-11005025.460341487, 2235897.7781356294]"
88,"[-11005025.460341487, 2235897.7781356294]"
88,"[-11005025.460341487, 2235897.7781356294]"
88,"[-11005025.460341487, 2235897.7781356294]"
88,"[-11005025.460341487, 2235897.7781356294]"
88,"[-11005025.460341487, 2235897.7781356294]"
88,"[-11005025.460341487, 2235897.7781356294]"
88,"[-11005025.460341487, 2235897.7781356294]"
88,"[-11005025.460341487, 2235897.7781356294]"
88,"[-11005025.460341487, 2235897.7781356294]"
88,"[-11005025.460341487, 2235897.7781356294]"
89,"[-11004940.256286414, 2235856.271393365]"
89,"[-11004940.256286414, 2235856.271393365]"
89,"[-11004940.256286414, 2235856.271393365]"
89,"[-11004940.256286414, 2235856.271393365]"
89,"[-11004940.256286414, 2235856.271393365]"
89,"[-11004940.256286414, 2235856.271393365]"
89,"[-11004940.256286414, 2235856.271393365]"
89,"[-11004940.256286414, 2235856.271393365]"
89,"[-11004940.256286414, 2235856.271393365]"
89,"[-11004940.256286414, 2235856.271393365]"
89,"[-11004940.256286414, 2235856.271393365]"
89,"[-11004940.256286414, 2235856.271393365]"
89,"[-11004940.256286414, 2235856.271393365]"
89,"[-11004940.256286414, 2235856.271393365]"
89,"[-11004940.256286414, 2235856.271393365]"
89,"[-11004940.256286414, 2235856.271393365]"
89,"[-11004940.256286414, 2235856.271393365]"
89,"[-11004940.256286414, 2235856.271393365]"
89,"[-11004940.256286414, 2235856.271393365]"
89,"[-11004940.256286414, 2235856.271393365]"
89,"[-11004940.256286414, 2235856.271393365]"
90,"[-11004988.360721473, 2235699.057739629]"
90,"[-11004988.360721473, 2235699.057739629]"
90,"[-11004988.360721473, 2235699.057739629]"
90,"[-11004988.360721473, 2235699.057739629]"
90,"[-11004988.360721473, 2235699.057739629]"
90,"[-11004988.360721473, 2235699.057739629]"
90,"[-11004988.360721473, 2235699.057739629]"
90,"[-11004988.360721473, 2235699.057739629]"
91,"[-11004918.56709038, 2235612.4405375165]"
91,"[-11004918.56709038, 2235612.4405375165]"
91,"[-11004918.56709038, 2235612.4405375165]"
91,"[-11004918.56709038, 2235612.4405375165]"
91,"[-11004918.56709038, 2235612.4405375165]"
91,"[-11004918.56709038, 2235612.4405375165]"
91,"[-11004918.56709038, 2235612.4405375165]"
91,"[-11004918.56709038, 2235612.4405375165]"
91,"[-11004918.56709038, 2235612.4405375165]"
91,"[-11004918.56709038, 2235612.4405375165]"
91,"[-11004918.56709038, 2235612.4405375165]"
91,"[-11004918.56709038, 2235612.4405375165]"
92,"[-11004863.04704251, 2235830.967085473]"
92,"[-11004863.04704251, 2235830.967085473]"
92,"[-11004863.04704251, 2235830.967085473]"
92,"[-11004863.04704251, 2235830.967085473]"
92,"[-11004863.04704251, 2235830.967085473]"
92,"[-11004863.04704251, 2235830.967085473]"
92,"[-11004863.04704251, 2235830.967085473]"
92,"[-11004863.04704251, 2235830.967085473]"
92,"[-11004863.04704251, 2235830.967085473]"
92,"[-11004863.04704251, 2235830.967085473]"
92,"[-11004863.04704251, 2235830.967085473]"
92,"[-11004863.04704251, 2235830.967085473]"
92,"[-11004863.04704251, 2235830.967085473]"
92,"[-11004863.04704251, 2235830.967085473]"
92,"[-11004863.04704251, 2235830.967085473]"
93,"[-11002688.3845271, 2235481.4897177434]"
