,label,building_area,total_households,total_status,num_buildings,index_right,cluster_area,building_density,high,mid,low,status_Gini,avg_status
0,0.0,143197.02080739712,423,838,45,225.0,6319184.630348867,0.022660680006036087,8,415,0,0.009190514945659697,2.0189125295508275
1,1.0,101209.17574978969,313,626,29,116.0,2587826.1720544826,0.03910972724626223,0,313,0,0.0,2.0
2,2.0,131487.6923366277,411,826,49,2597.0,7568722.203281853,0.01737250870161593,0,407,4,0.004842384547201351,1.9902676399026764
3,3.0,126866.58666240118,374,747,67,2948.0,10515596.870133473,0.012064611094281221,11,353,10,0.027248452482097344,2.0026737967914436
4,4.0,140639.7178577986,436,873,41,943.0,7043397.8148566885,0.01996759540702731,0,435,1,0.00114547235593381,1.9977064220183487
5,5.0,109302.1551445913,343,691,47,1974.0,6897601.797972936,0.015846399711956838,2,334,7,0.012988958956773397,1.9854227405247813
6,6.0,71948.2767979428,223,446,17,374.0,1095003.0951730818,0.06570600312921517,0,223,0,0.0,2.0
7,7.0,91863.84916153006,283,560,57,171.0,7955550.872217133,0.011547138675505511,12,265,6,0.030356569225827173,2.021201413427562
8,8.0,150508.62701949838,500,1027,138,6624.0,38356543.88295352,0.003923936094940704,1,471,28,0.028191161356628983,1.946
9,9.0,98645.65166205626,310,624,37,1924.0,4622618.605457251,0.021339777317038386,0,306,4,0.006409719312945119,1.9870967741935484
10,10.0,85764.12173689091,267,534,21,1134.0,1732121.7768979198,0.04951390998067528,0,267,0,0.0,2.0
11,11.0,74543.76848974497,239,485,58,812.0,5940910.413286993,0.012547532836554139,0,232,7,0.014426707175154794,1.9707112970711298
12,12.0,109499.94235467282,335,671,56,896.0,8753445.787627023,0.012509352889287412,2,330,3,0.007415835620105749,1.9970149253731344
13,13.0,97092.16147754098,305,615,36,396.0,5271354.367044969,0.018418826494483842,0,300,5,0.008128979813033465,1.9836065573770492
14,14.0,66748.29595826256,207,415,41,2706.0,2688595.591918545,0.024826454435503964,0,206,1,0.0024096103683428666,1.9951690821256038
15,15.0,133188.04135213603,366,718,67,670.0,11397840.633402487,0.011685374943900815,16,348,2,0.02317643094683485,2.0382513661202184
16,16.0,93879.84284753533,300,608,49,833.0,7380867.730885199,0.012719350389480041,0,292,8,0.013153153153153152,1.9733333333333334
17,17.0,73702.95557806143,231,466,37,2960.0,4636466.011290232,0.015896364903482046,0,227,4,0.008582392861868845,1.9826839826839826
18,18.0,75169.61329668647,242,495,35,875.0,4545145.892093923,0.01653843794705042,0,231,11,0.022198731501057084,1.9545454545454546
19,19.0,64353.46028021906,205,413,28,924.0,3057529.3849754934,0.021047536156626294,1,200,4,0.012081260861748667,1.9853658536585366
20,20.0,84988.05374570223,266,535,59,885.0,9268950.65925459,0.009169112758286814,1,261,4,0.00933098341316429,1.9887218045112782
21,21.0,84937.48871468063,192,364,29,1421.0,2859708.342054155,0.029701451531126855,22,168,2,0.053114686468646866,2.1041666666666665
22,22.0,100628.41191339174,314,643,87,522.0,21732043.57570677,0.004630416443020551,4,291,19,0.03556176681455928,1.9522292993630572
23,23.0,78775.79179965894,243,486,24,1680.0,2699937.6915457915,0.02917689250619615,0,243,0,0.0,2.0
24,24.0,66809.76031357226,186,378,41,1845.0,3675900.190238837,0.01817507463640665,11,158,17,0.0704800517069158,1.967741935483871
25,25.0,102145.55616605663,317,634,32,928.0,6799408.461355201,0.015022712158948286,0,317,0,0.0,2.0
26,26.0,71029.22172340177,224,452,42,504.0,6395893.109734471,0.011105442274402017,0,220,4,0.008848133848133847,1.9821428571428572
27,27.0,67347.65215494244,211,425,20,480.0,2462896.11468331,0.027344901700655892,0,208,3,0.00705810494406678,1.985781990521327
28,28.0,77357.4026635895,213,423,38,684.0,5155018.953332963,0.015006230503492967,9,198,6,0.03368462523392101,2.0140845070422535
29,29.0,71969.29202782147,229,464,40,1480.0,7058972.442945662,0.01019543462019653,0,223,6,0.012926537079259575,1.9737991266375545
30,30.0,114202.06755261503,293,549,115,115.0,39535749.27228516,0.002888577291557023,39,252,2,0.05745621483628157,2.1262798634812285
31,31.0,95949.27576444337,314,644,58,4350.0,14694388.018276552,0.00652965442624108,0,298,16,0.024811623163065653,1.9490445859872612
32,32.0,39251.5929538656,108,212,12,600.0,578019.28533133,0.06790706460834771,5,102,1,0.026178451178451176,2.037037037037037
